SubjectTag	SubjectID	SAMPLE_RACE	SAMPLE_SEX	ASVAB-8
396400	3964	3	2	67
396500	3965	3	1	53
396600	3966	2	1	52
396700	3967	1	1	54
396800	3968	3	1	40
396900	3969	3	2	52
397000	3970	3	2	62
397100	3971	3	1	43
397200	3972	3	2	62
397300	3973	3	1	16
397400	3974	2	1	41
397500	3975	2	2	37
397600	3976	2	1	35
397700	3977	2	2	54
397800	3978	2	2	17
397900	3979	3	1	71
398000	3980	3	1	68
398100	3981	3	1	8
398200	3982	3	2	55
398300	3983	3	2	-4
398400	3984	3	1	54
398500	3985	3	1	40
398600	3986	3	2	57
398700	3987	2	1	47
398800	3988	2	2	56
398900	3989	3	1	53
399000	3990	3	1	52
399100	3991	3	2	9
399200	3992	3	2	83
399300	3993	3	2	49
399400	3994	3	1	22
399500	3995	2	2	44
399600	3996	2	2	43
399700	3997	2	2	30
399800	3998	3	2	32
399900	3999	3	1	28
400000	4000	3	1	46
400100	4001	3	2	34
400200	4002	3	2	60
400300	4003	3	2	-4
400400	4004	3	1	41
400500	4005	2	2	31
400600	4006	2	1	42
400700	4007	2	2	62
400800	4008	2	1	43
400900	4009	3	1	26
401000	4010	3	1	22
401100	4011	3	1	-4
401200	4012	3	2	45
401300	4013	3	1	44
401400	4014	3	1	41
401500	4015	2	2	58
401600	4016	2	2	38
401700	4017	2	2	47
401800	4018	3	1	12
401900	4019	3	2	55
402000	4020	2	1	23
402100	4021	2	2	50
402200	4022	3	1	35
402300	4023	3	2	66
402400	4024	3	2	26
402500	4025	3	1	21
402600	4026	3	2	-4
402700	4027	3	2	65
402800	4028	3	2	44
402900	4029	3	1	13
403000	4030	3	2	54
403100	4031	3	1	8
403200	4032	3	1	47
403300	4033	3	2	55
403400	4034	3	2	66
403500	4035	3	2	19
403600	4036	3	1	38
403700	4037	3	2	42
403800	4038	3	2	32
403900	4039	3	2	55
404000	4040	3	2	45
404100	4041	3	2	58
404200	4042	3	1	49
404300	4043	3	1	46
404400	4044	3	1	33
404500	4045	3	2	40
404600	4046	3	1	42
404700	4047	3	1	31
404800	4048	3	1	56
404900	4049	3	2	56
405000	4050	3	2	64
405100	4051	3	2	53
405200	4052	3	1	35
405300	4053	3	2	50
405400	4054	3	2	26
405500	4055	3	1	45
405600	4056	3	1	66
405700	4057	3	2	49
405800	4058	3	1	55
405900	4059	3	1	48
406000	4060	3	2	50
406100	4061	3	1	31
406200	4062	3	1	56
406300	4063	3	1	-4
406400	4064	3	1	38
406500	4065	3	2	45
406600	4066	3	2	61
406700	4067	3	1	46
406800	4068	3	1	14
406900	4069	2	1	14
407000	4070	2	1	15
407100	4071	2	2	41
407200	4072	2	1	33
407300	4073	2	1	27
407400	4074	3	2	71
407500	4075	3	2	24
407600	4076	3	1	40
407700	4077	3	2	55
407800	4078	3	2	-4
407900	4079	3	2	-4
408000	4080	3	2	42
408100	4081	3	1	30
408200	4082	3	1	23
408300	4083	3	2	46
408400	4084	3	2	59
408500	4085	3	2	55
408600	4086	3	1	47
408700	4087	3	1	31
408800	4088	3	1	46
408900	4089	3	2	42
409000	4090	3	1	41
409100	4091	3	1	47
409200	4092	3	2	54
409300	4093	3	2	49
409400	4094	3	2	64
409500	4095	3	2	64
409600	4096	3	2	-4
409700	4097	3	2	59
409800	4098	3	1	11
409900	4099	3	2	32
410000	4100	3	2	44
410100	4101	3	1	44
410200	4102	3	1	46
410300	4103	3	2	54
410400	4104	3	1	51
410500	4105	3	2	51
410600	4106	3	1	41
410700	4107	3	2	59
410800	4108	3	2	57
410900	4109	3	2	49
411000	4110	3	2	45
411100	4111	3	1	6
411200	4112	3	2	16
411300	4113	3	1	9
411400	4114	3	1	44
411500	4115	3	2	37
411600	4116	3	2	35
411700	4117	3	1	44
411800	4118	3	1	27
411900	4119	3	1	13
412000	4120	3	2	60
412100	4121	3	2	25
412200	4122	3	1	69
412300	4123	2	2	24
412400	4124	3	2	68
412500	4125	3	2	73
412600	4126	3	2	-4
412700	4127	3	1	41
412800	4128	3	1	25
412900	4129	3	1	52
413000	4130	3	1	37
413100	4131	2	2	66
413200	4132	3	2	51
413300	4133	3	2	27
413400	4134	2	1	34
413500	4135	2	1	36
413600	4136	3	2	24
413700	4137	3	1	35
413800	4138	3	1	1
413900	4139	3	1	-4
414000	4140	3	2	55
414100	4141	3	1	37
414200	4142	3	2	34
414300	4143	3	1	25
414400	4144	3	1	36
414500	4145	3	2	45
414600	4146	3	1	-4
414700	4147	3	2	53
414800	4148	3	2	59
414900	4149	2	2	50
415000	4150	3	2	51
415100	4151	3	2	27
415200	4152	3	2	51
415300	4153	3	2	61
415400	4154	3	2	56
415500	4155	3	1	30
415600	4156	3	1	47
415700	4157	3	2	47
415800	4158	3	1	35
415900	4159	3	1	31
416000	4160	3	2	58
416100	4161	3	1	34
416200	4162	3	2	53
416300	4163	3	2	50
416400	4164	3	1	41
416500	4165	3	1	32
416600	4166	3	1	35
416700	4167	3	2	7
416800	4168	2	1	35
416900	4169	2	2	25
417000	4170	3	2	58
417100	4171	3	1	38
417200	4172	3	1	29
417300	4173	2	2	26
417400	4174	2	2	55
417500	4175	2	2	24
417600	4176	2	2	13
417700	4177	3	2	17
417800	4178	2	2	9
417900	4179	2	2	33
418000	4180	2	2	40
418100	4181	2	1	33
418200	4182	3	2	54
418300	4183	1	1	3
418400	4184	1	2	55
418500	4185	1	2	39
418600	4186	1	2	65
418700	4187	1	2	53
418800	4188	3	2	58
418900	4189	3	1	8
419000	4190	3	2	65
419100	4191	3	1	61
419200	4192	3	2	71
419300	4193	3	1	41
419400	4194	2	2	44
419500	4195	2	2	18
419600	4196	2	1	28
419700	4197	2	2	7
419800	4198	2	2	44
419900	4199	2	2	28
420000	4200	2	2	39
420100	4201	2	1	11
420200	4202	2	1	31
420300	4203	2	2	45
420400	4204	2	1	24
420500	4205	2	1	28
420600	4206	2	2	33
420700	4207	2	1	61
420800	4208	2	2	45
420900	4209	2	1	14
421000	4210	2	2	9
421100	4211	2	1	10
421200	4212	2	2	41
421300	4213	2	1	17
421400	4214	2	2	27
421500	4215	2	2	28
421600	4216	3	1	12
421700	4217	3	1	-4
421800	4218	3	2	-4
421900	4219	3	2	51
422000	4220	3	2	34
422100	4221	3	1	35
422200	4222	3	2	44
422300	4223	3	2	38
422400	4224	3	2	49
422500	4225	3	1	36
422600	4226	3	1	20
422700	4227	3	2	54
422800	4228	3	2	42
422900	4229	3	1	40
423000	4230	3	1	55
423100	4231	3	2	35
423200	4232	3	2	52
423300	4233	3	1	31
423400	4234	3	1	44
423500	4235	3	1	27
423600	4236	3	2	55
423700	4237	3	1	20
423800	4238	3	1	52
423900	4239	3	1	40
424000	4240	3	1	60
424100	4241	3	2	-4
424200	4242	3	1	17
424300	4243	1	1	31
424400	4244	3	1	33
424500	4245	3	1	41
424600	4246	3	2	-4
424700	4247	3	1	41
424800	4248	3	1	42
424900	4249	3	2	46
425000	4250	3	2	-4
425100	4251	3	2	28
425200	4252	3	2	44
425300	4253	3	1	45
425400	4254	3	2	31
425500	4255	3	2	84
425600	4256	3	2	50
425700	4257	3	2	72
425800	4258	3	1	62
425900	4259	2	1	32
426000	4260	3	1	50
426100	4261	3	1	40
426200	4262	3	2	17
426300	4263	3	1	37
426400	4264	1	1	26
426500	4265	1	2	54
426600	4266	1	1	30
426700	4267	3	2	52
426800	4268	1	2	57
426900	4269	1	1	47
427000	4270	2	2	39
427100	4271	2	1	18
427200	4272	2	2	66
427300	4273	1	1	32
427400	4274	1	2	22
427500	4275	1	2	39
427600	4276	3	1	32
427700	4277	3	2	40
427800	4278	3	1	67
427900	4279	3	1	67
428000	4280	3	2	61
428100	4281	3	2	49
428200	4282	1	2	47
428300	4283	3	2	18
428400	4284	3	2	62
428500	4285	3	1	46
428600	4286	3	2	-4
428700	4287	3	2	58
428800	4288	3	1	43
428900	4289	3	1	69
429000	4290	3	2	67
429100	4291	1	2	45
429200	4292	3	2	54
429300	4293	3	1	61
429400	4294	3	2	-4
429500	4295	3	2	37
429600	4296	3	2	84
429700	4297	3	1	58
429800	4298	3	1	45
429900	4299	3	1	44
430000	4300	3	2	61
430100	4301	3	1	53
430200	4302	3	1	53
430300	4303	3	1	44
430400	4304	3	2	-4
430500	4305	3	2	29
430600	4306	3	2	67
430700	4307	3	1	41
430800	4308	3	2	61
430900	4309	3	1	47
431000	4310	3	2	47
431100	4311	2	1	20
431200	4312	2	1	29
431300	4313	2	1	35
431400	4314	2	1	12
431500	4315	2	1	17
431600	4316	2	1	35
431700	4317	2	1	33
431800	4318	1	1	55
431900	4319	1	2	58
432000	4320	1	2	53
432100	4321	1	1	26
432200	4322	1	1	-4
432300	4323	2	2	48
432400	4324	2	1	32
432500	4325	3	2	68
432600	4326	3	2	67
432700	4327	3	1	57
432800	4328	3	1	44
432900	4329	3	1	43
433000	4330	3	1	16
433100	4331	3	1	58
433200	4332	3	1	38
433300	4333	3	1	42
433400	4334	3	1	39
433500	4335	3	1	22
433600	4336	3	1	6
433700	4337	3	2	50
433800	4338	3	1	47
433900	4339	3	2	63
434000	4340	1	1	36
434100	4341	1	2	29
434200	4342	3	1	29
434300	4343	3	1	47
434400	4344	3	1	-4
434500	4345	3	2	61
434600	4346	3	2	-4
434700	4347	3	1	41
434800	4348	3	1	37
434900	4349	3	1	15
435000	4350	3	1	65
435100	4351	3	2	76
435200	4352	3	2	48
435300	4353	3	2	59
435400	4354	3	2	53
435500	4355	3	1	41
435600	4356	3	2	-4
435700	4357	3	1	53
435800	4358	3	1	45
435900	4359	1	1	48
436000	4360	3	1	40
436100	4361	1	1	44
436200	4362	1	1	47
436300	4363	1	1	36
436400	4364	1	1	53
436500	4365	3	1	51
436600	4366	3	2	56
436700	4367	3	2	17
436800	4368	3	2	47
436900	4369	3	1	-4
437000	4370	3	1	39
437100	4371	3	2	56
437200	4372	3	2	62
437300	4373	3	2	47
437400	4374	2	1	30
437500	4375	2	2	-4
437600	4376	3	2	49
437700	4377	3	1	39
437800	4378	3	2	37
437900	4379	3	2	54
438000	4380	3	1	44
438100	4381	3	2	56
438200	4382	3	1	56
438300	4383	3	2	52
438400	4384	3	1	32
438500	4385	3	1	-4
438600	4386	3	2	25
438700	4387	3	1	53
438800	4388	3	1	-4
438900	4389	3	1	-4
439000	4390	3	1	44
439100	4391	3	2	44
439200	4392	3	2	51
439300	4393	3	1	62
439400	4394	3	1	58
439500	4395	3	1	23
439600	4396	3	2	32
439700	4397	2	1	34
439800	4398	3	1	42
439900	4399	3	1	-4
440000	4400	3	2	-4
440100	4401	3	1	31
440200	4402	3	1	50
440300	4403	3	1	45
440400	4404	2	2	38
440500	4405	3	1	34
440600	4406	3	1	63
440700	4407	3	1	35
440800	4408	3	2	50
440900	4409	3	1	58
441000	4410	3	1	49
441100	4411	3	2	51
441200	4412	1	1	35
441300	4413	1	2	43
441400	4414	1	2	-4
441500	4415	1	1	-4
441600	4416	1	2	12
441700	4417	1	2	49
441800	4418	3	1	49
441900	4419	1	1	50
442000	4420	1	1	13
442100	4421	3	1	54
442200	4422	3	2	13
442300	4423	3	2	46
442400	4424	3	2	54
442500	4425	3	2	56
442600	4426	3	1	59
442700	4427	3	1	41
442800	4428	3	2	84
442900	4429	3	1	58
443000	4430	3	1	42
443100	4431	2	2	30
443200	4432	3	1	46
443300	4433	1	1	33
443400	4434	3	2	14
443500	4435	3	1	26
443600	4436	3	1	38
443700	4437	3	2	84
443800	4438	3	2	81
443900	4439	3	2	51
444000	4440	3	2	48
444100	4441	3	2	56
444200	4442	3	2	51
444300	4443	3	1	41
444400	4444	3	2	40
444500	4445	3	2	45
444600	4446	3	1	52
444700	4447	3	2	52
444800	4448	3	1	47
444900	4449	1	1	-4
445000	4450	3	2	25
445100	4451	3	2	48
445200	4452	3	2	41
445300	4453	3	1	42
445400	4454	3	1	-4
445500	4455	3	2	29
445600	4456	3	2	54
445700	4457	3	2	63
445800	4458	3	2	34
445900	4459	3	2	30
446000	4460	3	1	36
446100	4461	3	1	17
446200	4462	2	1	0
446300	4463	2	2	52
446400	4464	2	2	23
446500	4465	3	2	61
446600	4466	3	1	42
446700	4467	3	1	27
446800	4468	3	1	49
446900	4469	3	2	38
447000	4470	3	1	45
447100	4471	3	1	42
447200	4472	3	2	24
447300	4473	3	2	27
447400	4474	3	2	43
447500	4475	3	2	49
447600	4476	3	2	35
447700	4477	3	1	48
447800	4478	3	2	31
447900	4479	3	2	41
448000	4480	2	1	40
448100	4481	3	2	40
448200	4482	3	2	35
448300	4483	3	2	53
448400	4484	3	1	-4
448500	4485	3	2	-4
448600	4486	2	1	44
448700	4487	3	2	39
448800	4488	3	2	54
448900	4489	3	1	49
449000	4490	3	2	41
449100	4491	3	1	-4
449200	4492	3	1	-4
449300	4493	3	2	38
449400	4494	3	2	70
449500	4495	3	2	62
449600	4496	3	2	49
449700	4497	3	1	38
449800	4498	3	1	49
449900	4499	3	2	53
450000	4500	3	1	13
450100	4501	3	1	36
450200	4502	3	1	-4
450300	4503	3	1	11
450400	4504	3	1	25
450500	4505	3	2	37
450600	4506	3	2	37
450700	4507	3	1	19
450800	4508	3	1	36
450900	4509	3	1	52
451000	4510	3	1	56
451100	4511	3	1	62
451200	4512	3	1	52
451300	4513	1	1	32
451400	4514	3	1	51
451500	4515	3	1	27
451600	4516	3	2	76
451700	4517	3	1	36
451800	4518	3	1	45
451900	4519	3	1	21
452000	4520	3	1	51
452100	4521	3	2	-4
452200	4522	3	2	52
452300	4523	3	2	35
452400	4524	1	1	38
452500	4525	3	2	43
452600	4526	3	2	58
452700	4527	1	2	54
452800	4528	3	2	75
452900	4529	3	1	-4
453000	4530	3	2	63
453100	4531	3	1	58
453200	4532	1	1	53
453300	4533	1	2	46
453400	4534	3	2	82
453500	4535	3	1	61
453600	4536	3	2	67
453700	4537	2	2	43
453800	4538	3	2	61
453900	4539	3	2	48
454000	4540	3	1	30
454100	4541	1	2	15
454200	4542	1	1	16
454300	4543	1	2	38
454400	4544	1	2	42
454500	4545	3	1	58
454600	4546	3	2	26
454700	4547	3	1	51
454800	4548	3	1	50
454900	4549	3	1	21
455000	4550	3	1	76
455100	4551	3	2	46
455200	4552	3	1	29
455300	4553	3	2	64
455400	4554	3	2	63
455500	4555	3	1	62
455600	4556	3	1	66
455700	4557	3	2	25
455800	4558	3	1	46
455900	4559	3	1	-4
456000	4560	3	2	43
456100	4561	3	2	36
456200	4562	3	2	18
456300	4563	3	1	50
456400	4564	2	2	58
456500	4565	3	2	51
456600	4566	3	1	54
456700	4567	3	2	63
456800	4568	3	1	-4
456900	4569	3	1	65
457000	4570	3	2	78
457100	4571	3	2	67
457200	4572	3	1	44
457300	4573	3	2	-4
457400	4574	3	1	56
457500	4575	3	1	35
457600	4576	3	2	48
457700	4577	3	1	40
457800	4578	3	2	45
457900	4579	3	1	38
458000	4580	3	2	45
458100	4581	3	2	39
458200	4582	3	2	39
458300	4583	3	1	41
458400	4584	3	2	-4
458500	4585	3	2	57
458600	4586	3	1	35
458700	4587	3	2	65
458800	4588	3	2	44
458900	4589	3	2	52
459000	4590	3	2	66
459100	4591	3	1	43
459200	4592	3	2	52
459300	4593	3	2	24
459400	4594	3	2	43
459500	4595	3	1	33
459600	4596	3	1	54
459700	4597	3	1	30
459800	4598	3	2	23
459900	4599	3	2	65
460000	4600	3	2	27
460100	4601	3	1	13
460200	4602	3	2	62
460300	4603	3	1	38
460400	4604	3	2	51
460500	4605	3	1	68
460600	4606	3	1	64
460700	4607	3	1	49
460800	4608	3	1	44
460900	4609	3	1	69
461000	4610	3	1	53
461100	4611	3	1	55
461200	4612	3	1	46
461300	4613	3	2	47
461400	4614	3	2	-4
461500	4615	3	1	-4
461600	4616	3	2	57
461700	4617	3	1	46
461800	4618	3	2	42
461900	4619	3	1	30
462000	4620	3	1	26
462100	4621	3	1	53
462200	4622	3	2	39
462300	4623	3	1	24
462400	4624	3	2	18
462500	4625	3	2	58
462600	4626	3	2	74
462700	4627	3	2	37
462800	4628	3	2	51
462900	4629	3	1	62
463000	4630	3	1	39
463100	4631	3	2	54
463200	4632	3	2	56
463300	4633	3	1	27
463400	4634	3	1	46
463500	4635	3	1	33
463600	4636	3	1	49
463700	4637	3	2	7
463800	4638	3	2	8
463900	4639	3	1	42
464000	4640	3	1	26
464100	4641	3	2	65
464200	4642	3	1	20
464300	4643	3	1	11
464400	4644	3	2	-4
464500	4645	1	2	52
464600	4646	3	1	52
464700	4647	3	1	49
464800	4648	3	1	42
464900	4649	3	2	33
465000	4650	3	2	65
465100	4651	3	2	55
465200	4652	3	1	59
465300	4653	3	2	13
465400	4654	3	1	25
465500	4655	3	2	68
465600	4656	3	1	-4
465700	4657	3	2	66
465800	4658	3	2	38
465900	4659	3	2	35
466000	4660	3	2	49
466100	4661	3	1	28
466200	4662	3	2	40
466300	4663	3	2	52
466400	4664	3	2	45
466500	4665	3	2	62
466600	4666	3	1	72
466700	4667	3	1	41
466800	4668	3	1	19
466900	4669	3	1	27
467000	4670	3	2	38
467100	4671	3	1	30
467200	4672	3	2	46
467300	4673	3	1	12
467400	4674	3	2	31
467500	4675	3	2	54
467600	4676	3	1	56
467700	4677	3	1	34
467800	4678	3	2	46
467900	4679	3	2	56
468000	4680	3	1	48
468100	4681	3	1	33
468200	4682	3	2	56
468300	4683	3	2	40
468400	4684	3	2	20
468500	4685	3	1	14
468600	4686	3	2	76
468700	4687	3	1	66
468800	4688	3	1	53
468900	4689	3	2	54
469000	4690	3	2	28
469100	4691	3	2	38
469200	4692	3	2	60
469300	4693	3	1	48
469400	4694	3	2	68
469500	4695	2	1	42
469600	4696	3	2	41
469700	4697	3	1	46
469800	4698	3	1	33
469900	4699	3	1	32
470000	4700	3	2	82
470100	4701	3	1	46
470200	4702	3	1	18
470300	4703	3	2	-4
470400	4704	3	1	39
470500	4705	3	2	54
470600	4706	3	2	44
470700	4707	3	1	38
470800	4708	3	2	30
470900	4709	2	1	48
471000	4710	2	1	44
471100	4711	2	2	34
471200	4712	2	1	17
471300	4713	3	2	36
471400	4714	3	2	59
471500	4715	3	1	50
471600	4716	3	1	34
471700	4717	3	2	60
471800	4718	3	1	47
471900	4719	3	1	40
472000	4720	3	1	51
472100	4721	3	1	63
472200	4722	3	1	17
472300	4723	3	2	60
472400	4724	3	2	42
472500	4725	3	1	-4
472600	4726	3	2	53
472700	4727	3	2	-4
472800	4728	3	2	56
472900	4729	3	1	52
473000	4730	3	2	47
473100	4731	3	1	22
473200	4732	3	1	27
473300	4733	3	2	46
473400	4734	3	2	41
473500	4735	3	2	47
473600	4736	3	1	14
473700	4737	3	1	49
473800	4738	3	1	45
473900	4739	3	2	73
474000	4740	3	1	32
474100	4741	3	2	19
474200	4742	3	2	40
474300	4743	3	1	-4
474400	4744	3	2	-4
474500	4745	3	2	48
474600	4746	3	2	52
474700	4747	3	1	32
474800	4748	3	2	48
474900	4749	3	2	69
475000	4750	3	1	43
475100	4751	3	1	30
475200	4752	3	1	34
475300	4753	3	2	67
475400	4754	3	2	49
475500	4755	3	1	55
475600	4756	3	1	58
475700	4757	3	2	21
475800	4758	3	2	51
475900	4759	3	1	50
476000	4760	3	1	45
476100	4761	3	2	69
476200	4762	3	2	51
476300	4763	3	2	57
476400	4764	3	1	44
476500	4765	3	1	31
476600	4766	3	2	55
476700	4767	3	1	50
476800	4768	3	2	64
476900	4769	3	2	57
477000	4770	3	1	48
477100	4771	3	1	59
477200	4772	3	2	58
477300	4773	3	1	27
477400	4774	3	2	65
477500	4775	3	1	0
477600	4776	3	1	32
477700	4777	3	2	45
477800	4778	3	2	40
477900	4779	3	1	13
478000	4780	3	2	58
478100	4781	3	1	19
478200	4782	3	2	14
478300	4783	3	2	-4
478400	4784	3	2	56
478500	4785	3	2	59
478600	4786	3	1	-4
478700	4787	3	2	50
478800	4788	3	1	56
478900	4789	3	1	28
479000	4790	3	2	52
479100	4791	3	1	38
479200	4792	3	2	-4
479300	4793	3	1	51
479400	4794	3	1	38
479500	4795	3	2	58
479600	4796	3	2	22
479700	4797	3	2	62
479800	4798	3	2	68
479900	4799	3	1	38
480000	4800	3	1	54
480100	4801	3	2	63
480200	4802	3	2	41
480300	4803	3	2	61
480400	4804	3	2	64
480500	4805	3	1	56
480600	4806	3	1	50
480700	4807	3	2	54
480800	4808	3	1	53
480900	4809	3	2	19
481000	4810	3	2	81
481100	4811	3	1	-4
481200	4812	3	2	84
481300	4813	3	1	15
481400	4814	3	1	-4
481500	4815	3	2	55
481600	4816	3	1	40
481700	4817	3	2	50
481800	4818	3	1	68
481900	4819	3	2	71
482000	4820	3	2	45
482100	4821	3	2	60
482200	4822	3	2	45
482300	4823	3	1	31
482400	4824	3	2	46
482500	4825	3	1	55
482600	4826	3	2	73
482700	4827	3	1	53
482800	4828	3	1	54
482900	4829	3	1	45
483000	4830	3	1	50
483100	4831	3	1	39
483200	4832	3	1	61
483300	4833	3	2	79
483400	4834	3	1	38
483500	4835	3	1	51
483600	4836	3	1	29
483700	4837	3	2	52
483800	4838	3	2	51
483900	4839	3	2	49
484000	4840	3	1	57
484100	4841	3	2	64
484200	4842	3	2	77
484300	4843	3	1	42
484400	4844	3	2	45
484500	4845	3	1	39
484600	4846	3	1	46
484700	4847	3	1	45
484800	4848	3	2	56
484900	4849	3	2	24
485000	4850	3	1	24
485100	4851	3	1	38
485200	4852	3	2	46
485300	4853	3	2	35
485400	4854	3	1	15
485500	4855	3	1	59
485600	4856	3	1	54
485700	4857	3	1	53
485800	4858	3	1	54
485900	4859	3	1	51
486000	4860	3	1	9
486100	4861	3	1	51
486200	4862	3	1	49
486300	4863	3	2	48
486400	4864	3	2	53
486500	4865	3	2	42
486600	4866	3	1	55
486700	4867	3	2	49
486800	4868	3	1	78
486900	4869	3	2	74
487000	4870	3	2	57
487100	4871	3	2	58
487200	4872	3	2	35
487300	4873	3	2	53
487400	4874	3	2	43
487500	4875	3	1	33
487600	4876	3	2	48
487700	4877	3	1	59
487800	4878	3	2	66
487900	4879	3	1	28
488000	4880	3	2	69
488100	4881	3	1	67
488200	4882	3	2	60
488300	4883	3	1	63
488400	4884	3	1	56
488500	4885	3	2	79
488600	4886	3	2	56
488700	4887	3	2	45
488800	4888	3	1	44
488900	4889	3	1	42
489000	4890	3	2	56
489100	4891	3	1	28
489200	4892	3	1	53
489300	4893	3	2	41
489400	4894	3	1	59
489500	4895	3	1	36
489600	4896	3	1	65
489700	4897	3	1	55
489800	4898	3	1	56
489900	4899	3	2	43
490000	4900	3	1	44
490100	4901	3	1	43
490200	4902	3	1	44
490300	4903	3	1	37
490400	4904	3	1	27
490500	4905	3	1	-4
490600	4906	3	2	37
490700	4907	3	1	57
490800	4908	3	1	36
490900	4909	3	2	53
491000	4910	3	2	18
491100	4911	3	1	54
491200	4912	3	1	32
491300	4913	3	1	26
491400	4914	3	1	28
491500	4915	3	1	39
491600	4916	3	2	14
491700	4917	3	1	8
491800	4918	3	1	9
491900	4919	3	2	67
492000	4920	3	2	45
492100	4921	3	1	83
492200	4922	3	2	36
492300	4923	3	1	24
492400	4924	3	2	64
492500	4925	3	2	38
492600	4926	3	1	43
492700	4927	3	2	45
492800	4928	3	2	71
492900	4929	3	2	52
493000	4930	3	2	41
493100	4931	3	2	33
493200	4932	3	1	38
493300	4933	3	2	63
493400	4934	3	2	41
493500	4935	3	1	13
493600	4936	3	1	33
493700	4937	3	1	14
493800	4938	3	2	43
493900	4939	3	1	49
494000	4940	3	1	11
494100	4941	3	1	23
494200	4942	3	1	36
494300	4943	3	2	58
494400	4944	3	1	69
494500	4945	3	1	48
494600	4946	1	1	21
494700	4947	1	2	11
494800	4948	3	2	56
494900	4949	1	1	16
495000	4950	1	2	56
495100	4951	3	2	65
495200	4952	3	2	53
495300	4953	3	2	44
495400	4954	3	2	59
495500	4955	3	2	51
495600	4956	3	2	59
495700	4957	3	2	5
495800	4958	3	2	39
495900	4959	3	2	59
496000	4960	3	1	34
496100	4961	3	1	39
496200	4962	3	2	40
496300	4963	3	1	63
496400	4964	3	1	12
496500	4965	3	1	68
496600	4966	3	2	53
496700	4967	3	2	59
496800	4968	3	2	52
496900	4969	1	1	49
497000	4970	1	2	44
497100	4971	1	2	41
497200	4972	3	2	34
497300	4973	3	2	71
497400	4974	3	2	59
497500	4975	3	2	77
497600	4976	3	2	51
497700	4977	3	1	41
497800	4978	3	2	36
497900	4979	1	1	42
498000	4980	1	2	20
498100	4981	1	2	48
498200	4982	3	1	38
498300	4983	3	1	23
498400	4984	3	2	39
498500	4985	3	1	11
498600	4986	3	1	35
498700	4987	3	2	62
498800	4988	3	2	45
498900	4989	3	2	44
499000	4990	3	2	83
499100	4991	1	2	55
499200	4992	3	2	52
499300	4993	3	2	39
499400	4994	3	2	82
499500	4995	3	2	70
499600	4996	3	1	46
499700	4997	3	2	6
499800	4998	3	1	46
499900	4999	3	2	72
500000	5000	3	1	58
500100	5001	3	2	50
500200	5002	3	2	57
500300	5003	3	2	57
500400	5004	3	1	53
500500	5005	3	1	49
500600	5006	3	1	38
500700	5007	3	1	41
500800	5008	3	2	56
500900	5009	3	2	69
501000	5010	3	1	56
501100	5011	3	1	51
501200	5012	3	1	43
501300	5013	1	1	31
501400	5014	3	2	47
501500	5015	3	2	47
501600	5016	3	2	30
501700	5017	3	1	83
501800	5018	3	1	46
501900	5019	3	2	67
502000	5020	3	1	67
502100	5021	3	1	84
502200	5022	3	1	47
502300	5023	3	2	49
502400	5024	3	1	40
502500	5025	3	2	58
502600	5026	1	2	71
502700	5027	3	1	24
502800	5028	3	2	66
502900	5029	3	1	76
503000	5030	3	1	23
503100	5031	3	1	42
503200	5032	3	2	54
503300	5033	3	1	53
503400	5034	3	1	45
503500	5035	3	2	58
503600	5036	3	1	80
503700	5037	3	2	51
503800	5038	3	2	38
503900	5039	3	1	44
504000	5040	3	1	71
504100	5041	1	2	57
504200	5042	2	2	33
504300	5043	2	2	47
504400	5044	3	2	59
504500	5045	1	2	50
504600	5046	1	1	39
504700	5047	3	2	24
504800	5048	3	1	58
504900	5049	3	2	68
505000	5050	3	2	51
505100	5051	3	1	34
505200	5052	3	2	69
505300	5053	3	2	66
505400	5054	3	1	56
505500	5055	3	2	70
505600	5056	3	1	42
505700	5057	3	2	54
505800	5058	3	1	26
505900	5059	2	2	42
506000	5060	3	2	40
506100	5061	3	2	41
506200	5062	3	2	56
506300	5063	3	2	49
506400	5064	3	2	29
506500	5065	3	2	54
506600	5066	3	2	50
506700	5067	3	1	51
506800	5068	3	1	13
506900	5069	3	2	36
507000	5070	2	1	30
507100	5071	2	2	54
507200	5072	2	1	31
507300	5073	2	1	44
507400	5074	2	2	35
507500	5075	2	1	40
507600	5076	2	2	28
507700	5077	2	2	46
507800	5078	2	1	41
507900	5079	2	1	35
508000	5080	2	1	31
508100	5081	2	2	16
508200	5082	3	1	20
508300	5083	2	1	-4
508400	5084	2	2	-4
508500	5085	2	2	14
508600	5086	2	1	15
508700	5087	2	1	27
508800	5088	2	2	36
508900	5089	2	2	24
509000	5090	2	2	24
509100	5091	3	2	58
509200	5092	3	1	41
509300	5093	3	1	51
509400	5094	3	1	25
509500	5095	3	1	49
509600	5096	3	2	19
509700	5097	3	1	58
509800	5098	3	2	57
509900	5099	3	2	45
510000	5100	3	2	52
510100	5101	3	2	74
510200	5102	3	1	55
510300	5103	3	2	66
510400	5104	3	2	60
510500	5105	3	2	63
510600	5106	3	1	38
510700	5107	3	2	57
510800	5108	3	2	44
510900	5109	3	1	30
511000	5110	3	2	46
511100	5111	3	2	52
511200	5112	3	1	55
511300	5113	3	2	74
511400	5114	3	2	53
511500	5115	3	2	31
511600	5116	3	1	37
511700	5117	3	2	57
511800	5118	2	1	31
511900	5119	2	2	49
512000	5120	3	2	63
